participant,session_info,session_type,session_number,X Disp_mean,X Disp_std,X Disp_min,X Disp_max,Y Disp_mean,Y Disp_std,Y Disp_min,Y Disp_max,X Abs_mean,X Abs_std,X Abs_min,X Abs_max,Y Abs_mean,Y Abs_std,Y Abs_min,Y Abs_max,"Session experience (1-Low, 5-High).Stress level_y","Session experience (1-Low, 5-High).Attention_y","Session experience (1-Low, 5-High).Robot movement predictability_y","Session experience (1-Low, 5-High).Excitement_y",What caused stress for you?_y,How mentally demanding was the task?_y,How hurried or rushed was the pace of the task?_y,How hard did you have to work to accomplish your level of performance?_y,"How insecure, discouraged, irritated, stressed and annoyed were you?_y","How successful were you in accomplishing what you needed to do? (1-Failure, 20-Perfect)_y"
e23,session7,session,7,27.442902142033915,10.877962149561652,7.308712005615234,66.03226661682129,-175.32015704709616,17.729418531627484,-206.13666534423828,-119.10392761230467,3298.037239018843,481.5666866235662,2072.4069213867188,4410.962762832642,2156.916523019639,308.45873974564233,1572.5949478149414,2860.048370361328,2.0,2.0,4.0,3.0,Nothing caused stress,4,4,2,1,19.0
e23,session8,session,8,127.29467820921703,14.98009090585253,93.58288764953612,164.57837104797363,-17.293359165909898,27.935134469712267,-65.31543731689453,56.20674133300781,4637.962143605723,577.2782835396745,3351.425886154175,5981.555006504059,2710.06529979626,228.24216782466826,1986.320686340332,3293.663024902344,2.0,3.0,3.0,3.0,Speed of robot(s),5,4,3,1,20.0
e25,baseline,baseline,0,-0.14553709508983667,1.2616540236527498,-3.9706993103027344,2.7797412872314453,5.398564478343501,1.9847336858472024,0.4403877258300781,15.462722778320312,66.40924215316774,7.862844054949363,41.77825927734369,84.3252038955689,88.4810818388871,19.866389910606422,49.69654083251942,200.92716217041016,,,,,,,,,,
e25,session1,session,1,24.278342584187016,7.064252045213666,-1.2450885772705078,35.675053596496554,-7.373850794516847,3.416012814040706,-13.464584350585994,7.041110992431584,1874.8499806156717,291.6465163368845,1081.133251190185,2582.555193901062,1937.199977132566,201.40440275293992,1265.673751831055,2414.1488456726074,,,,,,,,,,
e25,session2,session,2,-6.406400193729162,3.775143752393426,-19.66768741607669,0.1104211807250692,-37.18245681858462,5.149853744314769,-47.058277130126896,-19.01683807373047,1924.9132755910005,245.40221002360104,1264.5048093795772,2537.6839685440063,1935.0456823165446,195.6846957333559,1288.9723396301272,2362.237148284912,,,,,,,,,,
e25,session3,session,3,46.61115305194296,12.59879108074325,16.977996826171875,78.29665660858157,26.62279823335145,15.638740341002533,-7.953739166259766,65.37260055541995,2063.6908049762997,435.97537858054557,949.8324966430664,3123.785662651062,1825.0075795959729,296.2365720369652,937.6311874389648,2469.4366645813,,,,,,,,,,
e25,session4,session,4,17.543693606324773,8.723393134153921,-3.5170555114746094,39.86676692962644,4.137502853840464,11.312026365069837,-24.70855712890625,28.572444915771484,2115.7142467179556,382.79018920262996,1123.9851951599123,3053.5796785354614,2225.6455249467153,237.32208324721353,1422.603034973145,2680.269145965576,,,,,,,,,,
e25,session5,session,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
e25,session6,session,6,34.47469729259922,9.095833818238265,15.328245162963896,57.46112823486328,0.6940562355967246,11.66402048148121,-19.980831146240234,34.39584732055664,3005.7175645967905,509.4624481912697,1734.3639850616453,4357.784471511841,2467.334958798716,203.59790394420978,1816.5999603271484,2924.224052429199,,,,,,,,,,
e25,session7,session,7,2.7676457441002746,3.027914628123986,-3.331317901611328,9.826369285583496,-56.507819706426005,6.575746254370373,-69.105224609375,-36.8658065795899,2157.8986059372396,435.22244480532083,1046.8737888336182,3220.487508773804,2017.037457621746,344.82335518063485,1020.8295059204102,2740.153369903565,,,,,,,,,,
